user_id,merchant_id,click,add-to-cart,purchase,add-to-favourite,gender,age_range,label
222762,1067,1,0,1,0,0,4,0
2228,4043,7,0,2,0,0,4,0
222810,2225,6,0,1,0,1,3,0
222810,2594,9,0,1,1,1,3,0
222976,3044,4,0,2,1,0,4,0
223027,412,19,0,3,0,0,4,0
223028,3854,3,0,1,0,1,4,0
223072,1485,16,0,5,0,1,5,0
223131,3484,0,0,1,0,0,6,0
223194,2403,2,0,1,0,0,4,0
22346,2821,6,0,3,0,0,6,0
223891,2318,2,0,1,0,0,4,0
223935,4107,0,0,3,1,0,5,0
2240,2124,4,0,1,0,0,0,0
224199,2031,15,0,1,0,1,4,0
224566,1056,0,0,1,0,0,4,0
224753,1272,50,0,2,1,0,4,0
224893,2424,0,0,1,0,0,4,0
225140,4044,5,0,2,1,0,2,0
225241,2403,2,0,1,0,2,5,0
225265,3614,7,0,2,0,0,4,0
225290,2031,0,0,1,0,0,4,0
225290,4186,1,0,1,1,0,4,0
22557,2932,5,0,1,0,0,4,0
225602,2273,21,0,1,1,0,3,0
225630,941,1,0,1,0,0,5,0
225675,4760,9,0,1,0,1,4,0
225681,1495,5,0,1,0,1,5,0
225716,4976,7,0,1,0,1,4,0
225735,4234,12,0,2,1,1,0,0
225812,1102,16,0,1,0,2,4,0
225898,2824,1,0,1,0,0,5,0
225951,4765,0,0,1,0,0,5,0
226077,3578,9,0,1,0,1,4,0
226215,1500,15,0,2,0,0,5,0
22646,1918,1,0,1,0,0,5,0
226464,498,0,0,1,0,0,4,0
226643,1203,2,0,1,0,0,0,0
226643,1588,3,0,1,0,0,0,0
226706,4950,0,0,1,0,0,4,0
226716,2447,3,0,1,0,1,6,0
226724,1618,15,0,1,0,1,4,1
226742,4480,3,0,1,0,0,4,0
226742,794,3,0,1,0,0,4,0
226770,4143,41,0,1,0,0,5,0
226825,1370,2,0,1,0,0,0,0
226833,4765,4,0,1,0,1,4,0
226878,1916,2,0,2,0,0,6,0
226979,2954,1,0,1,0,2,3,0
226979,1131,3,0,1,0,2,3,0
227064,3990,2,0,1,0,1,4,0
227406,2435,0,0,1,0,1,3,0
227406,1861,0,0,1,0,1,3,0
227432,1500,16,1,1,2,0,4,0
22744,4267,10,0,1,0,0,4,0
227456,2596,3,0,1,0,0,0,0
227487,4143,5,0,1,0,1,5,0
227494,2447,24,0,2,0,0,4,0
227672,1072,5,0,1,0,0,4,0
227700,2403,7,0,1,0,0,5,0
227996,24,11,0,1,0,1,4,0
228069,4616,2,0,1,0,0,4,0
228100,3474,5,0,1,0,0,6,0
228302,3091,2,0,1,0,0,4,0
228391,1512,25,0,2,0,1,4,0
228475,3578,0,0,1,1,1,3,0
228497,3545,4,0,1,0,1,5,0
228779,3022,2,0,1,0,0,3,0
228844,4992,1,0,1,0,0,4,0
228916,1667,13,0,1,0,0,5,0
228941,1340,1,0,1,0,1,4,0
229040,3310,2,0,1,0,2,4,0
229131,2161,2,0,1,0,2,3,0
229138,1134,1,0,1,0,1,4,0
229197,3826,1,0,1,0,2,3,0
229248,586,17,0,4,4,0,4,0
229317,323,19,0,1,0,1,6,0
229707,4871,3,0,1,1,0,3,0
229828,3350,0,0,1,0,0,3,0
229828,4173,13,0,1,4,0,3,1
229854,4044,34,0,2,4,0,4,0
229886,3266,2,0,1,0,2,4,0
23021,4170,3,0,1,1,0,5,0
230343,3984,22,0,2,0,0,3,0
230554,786,0,0,1,0,1,0,0
23056,2954,0,0,1,2,0,4,0
23056,474,3,0,5,0,0,4,0
230767,4933,17,0,1,0,0,4,0
230857,3828,55,0,2,0,0,4,0
230986,2629,4,0,1,1,1,6,0
230986,3990,10,0,1,1,1,6,0
231086,2031,5,0,1,0,1,4,0
231094,4950,0,0,1,0,0,3,1
231094,3314,4,0,1,0,0,3,0
231204,3614,8,0,1,0,0,4,0
231204,4950,4,0,1,0,0,4,0
23131,4966,6,0,5,0,1,4,0
231392,4281,11,0,1,0,1,4,0
231500,3335,0,0,1,0,2,5,0
231600,3578,6,0,1,0,0,5,0
231801,1393,0,0,1,0,1,6,1
231801,4079,1,0,1,0,1,6,0
231907,1833,77,0,2,0,1,0,0
231977,1076,8,0,1,2,0,7,0
232189,3161,25,0,1,0,1,2,0
232210,1134,10,0,1,0,0,5,0
232210,415,8,0,2,0,0,5,0
23261,4639,1,0,1,0,0,6,0
232641,4352,0,0,1,0,0,3,0
232661,1195,21,0,2,0,0,4,0
232675,2569,11,0,2,0,1,5,0
232725,1356,2,0,1,0,1,4,0
232845,3545,17,0,1,0,1,3,0
232845,4427,6,0,1,1,1,3,0
232933,794,17,0,1,1,1,4,0
232946,2138,1,0,1,0,0,6,0
232999,1840,2,0,3,0,0,3,0
232999,4585,8,0,1,0,0,3,0
233186,3471,2,0,1,0,0,4,0
23331,4173,9,0,1,0,1,4,0
23331,1963,14,0,1,1,1,4,0
233554,3105,12,0,1,0,0,6,0
23392,4079,1,0,1,0,0,4,0
234057,10,20,0,1,0,1,4,0
234074,1393,1,0,1,0,0,5,0
234074,2273,2,0,1,0,0,5,0
234091,4659,2,0,1,1,1,5,0
234116,66,3,0,1,0,1,4,0
234116,1850,7,0,1,0,1,4,0
234191,4368,3,0,1,0,0,5,0
234512,3018,2,0,1,0,0,5,0
234512,3271,4,0,1,0,0,5,0
234557,3484,13,0,1,0,1,5,0
234586,4485,8,0,1,2,1,4,1
234627,1399,4,0,1,0,0,4,0
234709,3471,2,0,1,1,0,5,0
234756,3471,5,0,1,0,0,6,0
234756,2938,8,0,3,0,0,6,0
234955,323,11,0,1,0,1,4,0
235040,1963,10,0,1,0,1,3,0
235077,2634,3,0,1,0,0,8,0
235077,4764,10,0,1,0,0,8,0
235105,2730,2,0,1,0,1,6,0
235187,4783,7,0,3,0,0,4,0
235237,2397,3,0,1,0,0,5,0
235237,1102,150,0,5,0,0,5,1
235278,1803,1,0,1,0,0,5,0
235278,2795,1,0,1,0,0,5,0
235278,4043,3,0,3,2,0,5,0
235278,4659,3,0,2,1,0,5,0
235278,3911,0,0,1,0,0,5,0
235278,4269,7,0,4,2,0,5,1
235278,806,6,0,2,3,0,5,0
235278,2403,2,0,2,2,0,5,0
235278,3925,2,0,1,2,0,5,0
235278,574,1,0,1,0,0,5,0
235607,4641,3,0,3,0,1,4,0
23582,2629,7,0,1,4,0,2,0
235820,4022,2,0,1,0,1,5,0
236171,414,6,0,1,0,0,6,0
236171,3906,9,0,1,0,0,6,0
236215,643,0,0,1,0,0,4,0
236215,4170,5,0,2,0,0,4,0
236232,2397,7,0,1,0,0,3,0
236263,1472,19,0,1,0,0,4,0
236294,3571,4,0,1,0,0,3,0
236602,4270,1,0,1,0,0,4,0
23670,2066,11,0,1,1,2,4,0
236827,423,3,0,1,0,0,5,0
236988,3878,24,0,2,3,0,4,0
237014,2910,19,0,3,0,0,4,0
237373,1923,1,0,1,0,0,4,0
237492,4756,30,0,3,1,0,4,0
23753,2649,8,0,2,0,0,4,0
237655,1470,4,0,1,1,1,4,0
23767,3609,34,0,3,0,0,6,0
237679,2639,43,0,3,1,0,5,0
237795,2403,23,0,3,0,1,4,0
23786,4368,92,0,6,12,1,4,0
237879,2824,2,0,1,1,0,5,0
237879,608,6,0,2,0,0,5,0
237955,3170,2,0,1,3,0,4,0
238207,437,6,0,1,0,0,3,0
238215,4083,3,0,1,2,0,4,0
238215,4850,39,0,3,0,0,4,0
238592,3323,0,0,1,0,0,5,0
238613,804,0,0,1,0,2,4,0
238654,2721,38,0,1,2,0,5,0
238843,4368,2,0,1,0,2,4,0
238941,4267,53,0,2,0,0,4,0
238977,437,3,0,1,0,0,6,0
238977,3484,11,0,1,0,0,6,0
238977,4949,13,0,7,0,0,6,0
238977,2711,6,0,1,0,0,6,0
239042,4992,2,0,1,0,1,3,1
239042,2102,5,0,2,0,1,3,0
239226,4394,7,0,2,1,0,3,0
239272,4504,10,0,1,0,1,0,0
23931,4648,4,0,1,1,1,6,0
239583,1827,3,0,1,0,1,3,0
23982,3022,5,0,2,1,0,5,0
23982,310,2,0,1,0,0,5,0
23982,653,1,0,1,0,0,5,0
239912,4368,1,0,1,0,1,0,0
239937,2981,6,0,1,0,0,5,0
240034,4382,3,0,1,0,0,5,0
2401,2824,16,0,2,0,1,6,0
240220,1487,0,0,1,0,0,4,0
240301,1833,5,0,1,0,0,4,0
240333,760,2,0,1,0,0,4,0
240347,1412,1,0,1,0,1,4,0
240350,3163,0,0,4,0,1,6,0
240402,1618,3,0,1,0,1,5,0
240416,2403,19,0,1,0,0,4,0
240495,72,2,0,1,0,0,4,0
240613,4173,6,0,1,0,1,4,0
240816,416,2,0,2,0,0,4,0
241092,2273,3,0,1,0,0,4,0
241439,4044,1,0,1,0,1,7,0
241439,724,1,0,1,0,1,7,0
241475,2031,5,0,1,0,0,3,0
241618,437,22,0,4,0,0,5,0
241810,1183,9,0,2,1,2,3,0
241810,3993,2,0,1,0,2,3,1
241863,1514,4,0,1,1,0,4,0
242117,1271,4,0,1,0,0,7,0
242413,1520,0,0,1,0,0,5,0
242702,3915,4,0,1,0,0,4,0
242845,4173,3,0,1,0,0,4,0
242845,1536,6,0,1,0,0,4,0
242937,1710,4,0,1,0,0,4,0
242937,3936,21,0,1,0,0,4,1
243105,2242,0,0,1,0,0,4,0
243148,3383,21,0,4,2,0,3,0
24320,2954,8,0,2,0,1,4,0
243283,3862,1,0,1,0,1,3,0
243415,1667,10,0,1,0,2,4,1
243415,1892,0,0,1,0,2,4,0
243438,3152,21,0,3,0,1,3,0
243558,3126,2,0,1,0,0,4,0
243977,66,0,0,1,1,0,4,0
243977,1551,2,0,1,0,0,4,0
243977,682,3,0,2,0,0,4,0
244,2066,2,0,1,0,0,3,0
244,4818,8,0,2,0,0,3,0
244106,1056,1,0,1,0,2,4,0
244153,574,1,0,1,0,0,4,0
244206,4775,64,0,4,0,0,6,1
244206,1618,17,0,2,0,0,6,0
244330,1916,7,0,2,0,0,6,0
244330,2173,12,0,2,0,0,6,0
244463,4325,13,0,1,0,0,3,0
244484,1067,7,0,2,0,1,0,0
244545,481,9,0,1,0,0,3,0
244604,2217,8,0,1,1,0,4,0
24462,3941,4,0,1,0,0,5,0
24462,2550,5,0,3,0,0,5,0
244681,4220,11,0,3,0,2,7,0
244687,1588,1,0,1,0,0,5,0
244707,4228,18,0,1,1,0,4,0
244914,1016,7,0,1,1,0,6,0
244990,2579,9,0,2,0,0,4,0
245194,15,21,0,4,4,1,0,0
245271,649,8,0,1,1,1,7,0
245441,649,8,0,1,1,1,6,0
245490,1833,10,0,1,1,1,6,0
245490,1890,4,0,1,1,1,6,0
245495,3013,17,0,1,0,1,4,0
245508,4926,8,0,1,0,0,3,1
245574,1056,8,0,1,0,0,4,0
245743,4607,23,0,2,0,1,4,0
246000,4044,19,0,3,12,0,4,0
246000,4976,5,0,2,0,0,4,0
246036,2313,2,0,1,5,0,5,0
246237,2173,4,0,3,1,0,5,0
246300,1890,28,0,1,2,0,4,0
246300,3586,10,0,2,3,0,4,0
246300,2242,8,0,1,3,0,4,0
246338,1557,27,0,3,0,1,4,0
246786,2242,1,0,5,2,0,4,0
24690,3152,9,0,1,0,0,4,0
247039,168,4,0,1,1,1,4,0
247133,1274,1,0,1,0,0,3,0
247188,2928,4,0,1,0,0,4,0
247399,4491,2,0,3,0,0,4,0
247816,1557,9,0,1,1,0,6,0
247893,404,14,0,2,1,0,4,0
248014,1116,8,0,1,0,0,5,0
248057,798,27,0,4,1,1,4,0
248149,3826,7,0,2,1,1,2,0
248149,2482,6,0,1,0,1,2,0
248486,2664,33,0,1,1,0,4,0
248676,586,15,0,1,3,0,4,0
248676,4217,2,0,1,0,0,4,0
248722,3865,0,0,2,0,1,3,0
248765,3509,3,0,1,0,1,5,0
24882,3965,12,0,6,0,0,4,0
248964,2403,22,0,3,0,0,4,0
248964,4568,23,0,4,0,0,4,0
249074,689,3,0,1,0,0,4,0
249115,4044,22,0,3,3,0,4,0
249115,698,7,0,2,0,0,4,0
249128,2721,2,0,1,0,1,7,0
249129,4506,17,0,4,0,1,4,1
249245,2790,8,0,1,0,1,5,0
249274,4282,3,0,1,0,0,4,0
249274,4760,3,0,1,0,0,4,0
2493,2935,4,0,1,0,0,6,0
249308,168,1,0,1,0,1,3,1
249529,4196,2,0,2,0,1,0,0
249620,2652,18,0,1,0,0,5,0
249906,2760,5,0,1,0,0,5,1
249906,4170,3,0,1,0,0,5,0
249906,361,10,0,1,0,0,5,0
249906,58,11,0,1,0,0,5,0
25017,3566,3,0,1,0,1,4,0
25017,361,32,0,1,2,1,4,0
250519,4858,4,0,1,0,1,6,0
250648,4048,1,0,1,0,1,2,0
250778,2173,6,0,1,0,0,6,0
251328,4585,8,0,1,0,2,5,0
251350,4131,3,0,1,0,0,5,0
251350,3205,7,0,1,8,0,5,0
251444,4374,0,0,1,0,0,6,0
251470,226,10,0,1,1,0,4,0
251512,2928,5,0,1,0,0,4,0
251595,1102,9,0,2,0,0,5,0
251663,1916,36,0,4,1,0,3,0
251750,4101,7,0,1,1,0,4,0
251751,3171,3,0,1,0,0,3,0
251759,1345,0,0,1,0,1,5,0
25180,1090,8,0,1,0,2,6,1
252167,4044,21,0,1,0,0,4,0
252255,4760,37,0,3,3,1,3,0
252255,3828,19,0,1,1,1,3,0
252315,3912,10,0,1,0,0,4,0
252382,4388,1,0,1,0,1,3,0
252477,121,41,0,4,0,0,6,0
252496,4848,4,0,1,0,1,6,0
252548,102,3,0,1,0,0,3,0
252561,1000,12,0,1,1,0,4,0
25271,2954,10,0,1,1,0,4,0
25287,3500,1,0,1,0,1,4,0
25287,2436,8,0,1,1,1,4,0
25287,4044,6,0,2,0,1,4,0
252880,104,2,0,2,0,0,4,0
253119,2791,8,0,1,0,1,4,1
253119,3376,1,0,1,0,1,4,0
253133,2436,11,0,1,0,0,4,0
253526,4818,30,0,1,0,1,3,0
253609,2699,1,0,1,0,0,0,0
253750,1839,26,0,1,0,0,5,0
254043,2051,4,0,1,0,1,3,1
254361,1495,1,0,1,0,0,6,0
254420,2193,1,0,1,0,0,3,0
254420,4732,4,0,1,0,0,3,0
254671,2579,22,0,1,0,0,6,0
254671,1340,2,0,3,0,0,6,0
254679,4654,2,0,1,0,0,5,0
254688,2124,0,0,1,0,1,5,0
254688,4143,3,0,2,1,1,5,0
254719,2954,14,0,3,0,0,4,0
254725,412,5,0,1,0,0,5,0
254746,4049,4,0,1,0,0,4,0
25490,1861,17,0,1,0,1,4,0
255038,777,6,0,3,0,0,3,0
255076,4170,12,0,5,0,0,5,0
25519,1102,36,0,3,3,0,4,0
255323,2805,5,0,1,1,0,5,0
255390,4585,15,0,2,1,1,6,1
255438,1486,9,0,1,1,1,6,0
255438,2255,2,0,1,0,1,6,0
255438,1300,3,0,1,0,1,6,0
255438,1923,4,0,1,0,1,6,0
25561,4926,3,0,1,0,0,3,0
255676,1749,3,0,1,0,0,5,0
255676,2954,5,0,3,0,0,5,0
25582,742,10,0,1,0,1,4,0
256125,1892,5,0,2,1,0,5,0
256343,3826,2,0,1,0,0,4,0
25635,1074,0,0,5,0,2,4,0
256477,1538,1,0,1,0,1,5,0
256572,2939,12,0,1,1,1,5,0
256792,2081,8,0,1,1,1,5,0
256982,3819,6,0,4,0,0,3,0
256982,1393,4,0,1,1,0,3,0
25702,3205,10,0,1,0,1,4,0
25720,4173,2,0,1,0,0,7,0
25720,3350,1,0,1,0,0,7,0
257274,963,1,0,1,0,2,4,0
257431,4296,11,0,1,0,0,4,0
257508,3484,2,0,1,0,0,5,0
257715,608,25,0,2,0,0,5,0
257764,1677,7,0,1,0,1,4,0
257764,1892,38,0,1,0,1,4,0
257784,4950,21,0,1,2,0,4,0
25779,3092,2,0,2,0,0,3,0
25779,474,10,0,1,0,0,3,1
257897,4302,1,0,1,0,1,3,0
257953,4249,3,0,1,0,0,5,0
258101,2721,6,0,1,0,0,4,0
258101,4173,8,0,1,0,0,4,0
25814,2579,0,0,1,0,0,5,0
25814,4708,1,0,1,0,0,5,0
258216,1399,0,0,1,0,1,3,0
258216,4717,0,0,1,0,1,3,0
258229,1183,4,0,2,0,0,4,0
25827,3826,2,0,1,0,0,3,0
25827,3531,4,0,1,0,0,3,0
258386,2981,1,0,1,0,0,3,0
258428,4281,6,0,2,0,0,5,0
258439,2396,0,0,1,0,1,5,0
258475,2639,13,0,3,0,1,5,0
258488,1501,10,0,1,0,1,4,0
258488,2217,6,0,1,0,1,4,0
258488,4585,12,0,1,0,1,4,0
258538,2318,0,0,1,0,1,4,0
258588,1346,9,0,1,0,1,4,0
25861,3734,4,0,1,0,1,3,0
258820,2465,5,0,1,0,1,7,0
259390,1892,5,0,1,0,2,4,0
259436,963,3,0,1,0,0,4,0
259544,4140,27,0,1,0,1,6,0
25967,598,2,0,1,0,1,4,0
2598,794,10,0,1,0,1,5,0
259887,1056,14,0,3,0,0,4,0
259887,2562,2,0,1,0,0,4,0
259958,2664,7,0,1,0,0,4,0
260035,4926,11,0,1,0,0,0,0
260086,4731,2,0,1,0,0,4,0
260325,941,0,0,1,1,1,6,0
260348,1126,19,0,1,1,0,5,0
260348,3828,21,0,1,0,0,5,0
260384,4701,0,0,1,1,0,3,0
260534,3822,3,0,1,0,0,4,0
260534,300,6,0,1,0,0,4,0
260716,2618,0,0,6,0,0,4,1
261279,4760,7,0,1,0,1,3,0
261309,2236,11,0,1,2,0,4,0
26136,3828,4,0,1,0,0,5,0
26161,1647,1,0,1,0,1,3,0
261666,793,19,0,1,2,0,0,0
261878,1346,1,0,1,1,1,3,0
261916,2445,2,0,1,0,1,7,1
26201,437,4,0,1,0,0,3,0
26201,4044,12,0,2,0,0,3,0
26201,4710,10,0,5,0,0,3,0
26201,598,14,0,1,0,0,3,0
26201,606,18,0,1,0,0,3,0
262194,3853,7,0,1,2,0,6,0
262551,1939,8,0,1,0,0,3,1
262551,2128,5,0,1,0,0,3,0
262551,3207,10,0,2,0,0,3,0
262574,4554,4,0,1,0,1,3,0
262574,3578,3,0,1,0,1,3,1
262574,66,2,0,1,0,1,3,0
262574,3247,5,0,1,0,1,3,0
262589,2397,6,0,2,0,0,4,0
26260,1067,1,0,1,0,0,3,0
26271,2217,6,0,1,0,1,5,0
26271,1521,11,0,1,0,1,5,0
262719,4186,2,0,1,0,1,4,0
262867,2255,3,0,1,0,1,5,0
263142,1943,9,0,2,1,0,4,0
263408,4294,3,0,1,0,1,5,0
263828,2928,4,0,1,0,2,4,0
263828,1485,26,0,4,0,2,4,0
263828,3376,0,0,1,0,2,4,0
263885,625,2,0,2,0,0,4,1
263901,4764,13,0,1,0,0,3,0
2640,66,13,0,1,0,1,4,0
264227,4049,0,0,1,0,0,4,1
264395,1895,4,0,1,0,1,0,0
264544,168,11,0,7,0,0,4,0
264584,1352,0,0,1,0,0,4,0
264838,3291,2,0,1,0,0,4,0
26516,2403,3,0,2,0,1,4,0
26516,586,23,0,4,0,1,4,0
265166,3065,3,0,2,0,0,4,0
26523,63,10,0,1,0,0,0,0
26523,747,11,0,1,0,0,0,0
26523,547,9,0,1,0,0,0,0
265303,2318,0,0,1,0,0,3,0
26535,3580,3,0,1,0,0,4,0
265399,3271,3,0,1,0,1,5,0
265399,574,6,0,1,0,1,5,0
265492,361,5,0,1,2,1,4,0
265602,4504,5,0,1,0,0,4,0
265637,1272,2,0,1,0,1,5,0
265637,361,3,0,1,0,1,5,0
2658,1200,1,0,1,0,1,4,0
265832,2031,4,0,2,0,0,4,0
265849,4841,9,0,1,0,0,4,0
265940,1964,4,0,3,0,0,3,0
266040,3828,5,0,1,0,0,3,0
266072,3536,4,0,1,0,0,6,1
266141,1892,2,0,1,0,1,4,0
266192,3609,13,0,1,1,0,5,0
266196,4431,2,0,1,0,0,4,0
266315,1051,10,0,1,0,0,6,0
266315,2565,2,0,1,0,0,6,0
266355,4062,5,0,1,0,0,4,0
266435,2954,18,0,1,0,0,4,0
266435,3576,5,0,1,0,0,4,0
266517,296,0,0,1,0,0,4,0
266547,4648,2,0,4,1,1,4,0
266698,605,3,0,1,0,1,3,0
266698,4731,1,0,2,0,1,3,0
267102,1495,1,0,1,0,1,4,0
267155,4015,3,0,1,1,0,4,0
267567,2824,8,0,1,0,0,4,0
267583,1008,2,0,1,0,1,6,0
267712,1618,5,0,1,0,0,5,0
267939,4217,2,0,3,0,1,4,0
267971,361,7,0,2,3,0,7,0
268068,3828,28,0,1,0,0,6,1
268121,8,9,0,1,0,0,5,0
268283,1393,26,0,3,0,0,4,0
268283,4044,36,0,4,0,0,4,1
268283,4976,25,0,3,0,0,4,1
268336,3990,25,0,1,1,1,5,0
268595,1810,20,0,1,0,0,3,0
268595,4256,10,0,1,0,0,3,0
268595,2482,15,0,3,0,0,3,0
268595,748,12,0,1,0,0,3,0
268647,685,1,0,1,0,0,4,1
268717,2954,8,0,1,0,0,4,0
268730,3291,2,0,1,0,0,4,0
268730,4500,7,0,1,0,0,4,0
268730,1514,2,0,1,0,0,4,0
268790,1131,57,0,2,4,0,5,1
268835,963,0,0,1,0,0,5,0
269051,1379,2,0,1,0,0,4,0
26920,2973,1,0,1,0,1,4,0
269327,2928,6,0,1,0,1,4,0
269327,4262,2,0,1,0,1,4,0
269389,1895,1,0,1,0,1,4,0
269657,777,85,0,3,0,0,4,0
269816,4256,0,0,1,0,0,4,0
269816,4718,7,0,2,0,0,4,0
269816,2208,1,0,1,0,0,4,1
269816,3531,0,0,1,0,0,4,0
269816,2217,0,0,1,0,0,4,0
269847,4047,2,0,1,0,1,5,0
269873,897,8,0,3,0,0,5,0
270040,2173,3,0,1,0,0,4,0
270079,1692,4,0,1,0,1,7,0
270092,236,4,0,1,1,0,6,0
270317,4660,0,0,1,0,0,4,0
270496,2447,3,0,1,0,0,4,1
270856,1833,0,0,1,0,1,4,0
27099,398,7,0,1,0,0,6,0
271218,2397,12,0,2,0,0,4,0
271313,951,4,0,4,0,0,5,0
271313,3898,2,0,2,0,0,5,0
27166,402,9,0,1,0,0,5,1
271725,121,11,0,1,0,0,6,0
271777,2886,9,0,1,0,0,5,0
272259,2273,9,0,1,0,1,5,0
272757,1810,71,0,1,4,0,6,0
272775,3828,21,0,9,0,1,6,1
272871,4836,14,0,1,0,0,6,0
272920,1679,7,0,1,7,0,5,0
272920,1833,8,0,1,0,0,5,0
272920,4850,9,0,2,0,0,5,0
272985,2910,15,0,1,3,0,6,0
272985,4949,17,0,1,1,0,6,0
273131,323,7,0,1,0,1,3,0
273166,4022,4,0,1,0,0,4,0
273213,747,2,0,1,1,0,4,0
273213,3350,1,0,1,1,0,4,0
273332,2721,3,0,1,0,0,6,0
273419,2397,4,0,1,0,0,4,0
273429,3586,14,0,3,0,1,4,0
273552,3628,0,0,1,0,0,4,0
273573,2403,27,0,4,0,0,5,1
27360,3576,0,0,1,0,0,3,0
273611,296,15,0,1,0,0,5,0
273612,4224,3,0,1,0,1,5,0
273677,3828,5,0,1,0,0,6,0
27383,3915,2,0,1,0,0,3,0
27383,474,6,0,2,0,0,3,0
274117,361,2,0,1,1,0,6,0
274155,4170,7,0,1,0,0,4,0
274221,2273,10,0,1,0,1,6,0
274221,2810,6,0,1,0,1,6,0
274277,191,20,0,1,0,0,4,0
274290,4942,0,0,1,0,1,4,0
274365,2273,2,0,1,1,1,3,0
274376,1403,11,0,1,1,0,6,0
274559,586,13,0,1,0,0,4,0
274559,606,4,0,1,0,0,4,0
274559,804,5,0,1,0,0,4,0
274622,66,0,0,1,0,0,5,0
274736,3347,0,0,1,0,0,4,0
275106,4282,19,0,2,0,0,3,0
275269,1056,8,0,3,4,1,4,0
275433,1679,5,0,1,0,0,4,0
275462,2886,3,0,1,0,0,6,0
275462,3236,1,0,1,0,0,6,0
275537,4072,7,0,1,0,1,5,1
275538,4427,2,0,1,4,1,5,0
275610,96,9,0,7,0,0,5,0
276000,1393,31,0,1,5,0,4,1
276321,1500,8,0,1,0,0,5,0
276321,3152,4,0,1,0,0,5,0
276332,829,14,0,1,0,0,5,0
276626,3476,0,0,1,0,0,3,0
276626,4444,0,0,1,1,0,3,0
276797,3319,10,0,1,0,0,4,0
276896,963,2,0,1,0,1,5,0
276986,2470,3,0,1,0,1,5,0
276986,403,5,0,1,1,1,5,0
276986,1661,5,0,1,1,1,5,0
276986,2954,6,0,1,1,1,5,0
27701,1514,1,0,1,0,0,4,0
277052,1667,3,0,1,0,0,4,0
277068,1751,2,0,1,0,1,5,0
27710,4765,8,0,1,0,0,5,0
277113,1102,3,0,1,0,0,5,0
277292,1067,5,0,2,0,1,5,0
277292,4318,2,0,1,0,1,5,0
277387,998,5,0,4,0,0,3,0
277387,2459,6,0,1,0,0,3,0
277387,3968,0,0,1,0,0,3,0
277387,4492,13,0,1,0,0,3,0
277393,2173,10,0,3,0,0,5,1
277434,2275,5,0,1,0,2,5,0
277748,1890,6,0,1,0,0,4,0
277749,2273,14,0,1,1,1,5,0
277919,3607,3,0,1,0,2,4,1
277951,2928,10,0,2,0,0,5,0
277951,1056,12,0,2,0,0,5,0
277951,3898,6,0,1,0,0,5,0
277964,2786,3,0,1,0,1,4,0
278219,798,31,0,4,0,0,4,0
278294,425,2,0,1,0,1,5,0
278370,3191,4,0,1,0,1,4,0
278458,2273,5,0,1,0,0,4,0
278496,684,12,0,3,0,1,4,0
278754,586,14,0,1,0,0,5,0
278770,1102,1,0,1,0,1,3,0
278807,3502,6,0,1,0,1,3,0
278823,3742,9,0,1,0,1,6,0
278854,2435,15,0,3,0,0,3,1
278854,2273,3,0,1,0,0,3,0
278884,3205,1,0,1,0,0,5,0
278884,1393,6,0,1,0,0,5,0
278884,1594,1,0,1,0,0,5,0
278884,2664,5,0,3,0,0,5,0
278930,1102,0,0,1,3,0,4,0
279140,4048,1,0,2,0,1,7,0
279321,2014,54,0,2,0,0,3,0
279321,227,17,0,1,0,0,3,0
279451,3578,0,0,1,0,0,4,0
279652,793,15,0,2,0,0,5,0
279689,3990,7,0,1,0,0,6,0
279707,4368,2,0,1,0,1,5,0
279777,3323,8,0,1,0,0,4,1
279780,2403,192,0,2,4,0,4,0
27983,1272,0,0,1,4,1,4,1
2799,278,6,0,1,0,0,4,0
280002,403,9,0,1,0,0,5,0
280120,1816,53,0,1,0,1,3,1
28040,1840,4,0,1,0,0,5,0
28040,4600,3,0,1,0,0,5,0
28040,2173,11,0,3,0,0,5,0
280470,2275,1,0,1,0,0,4,0
280470,632,2,0,1,0,0,4,0
280470,1203,8,0,1,0,0,4,0
280470,1393,7,0,1,0,0,4,0
280470,4282,2,0,1,0,0,4,0
280507,3022,6,0,1,0,1,4,0
280527,2799,2,0,1,0,0,4,0
280533,643,25,0,2,0,1,4,1
280772,141,50,0,1,0,0,4,0
280821,3955,0,0,1,0,0,4,0
280974,66,0,0,1,1,1,4,0
280986,1892,14,0,3,0,0,4,0
2810,3376,19,0,1,1,0,5,0
28108,1884,10,0,1,4,0,6,0
281116,3159,2,0,1,0,1,6,0
281192,1203,11,0,2,0,1,5,0
281192,2397,11,0,3,0,1,5,0
281192,4267,14,0,1,0,1,5,0
281197,412,5,0,1,0,0,3,0
281354,1522,1,0,1,0,0,5,0
281354,4765,1,0,1,0,0,5,0
281356,1102,53,0,4,0,0,5,0
281529,2872,3,0,1,0,1,4,0
281709,938,1,0,1,0,1,4,0
281709,4261,5,0,1,0,1,4,0
281810,1097,9,0,1,0,0,3,0
281893,3941,3,0,1,0,0,3,0
282038,2824,1,0,1,0,0,0,0
28205,4280,2,0,2,0,0,3,0
28215,66,7,0,1,0,2,4,0
28239,2883,15,0,2,0,0,5,1
282430,2900,9,0,1,0,0,0,0
282707,102,51,0,1,2,2,3,0
28271,2709,4,0,1,0,1,4,0
283268,467,24,0,4,0,2,4,0
283272,1944,17,0,5,0,0,5,1
283318,1840,0,0,1,0,0,5,0
